PID,B(Lat),L(Long),H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
10087,0,0,-11.131,-178.698,186.114,0,0,0,0
10088,0,0,-11.141,-178.202,185.233,0,0,0,0
10089,0,0,-11.151,-177.706,184.352,0,0,0,0
10090,0,0,-11.16,-177.211,183.471,0,0,0,0
10091,0,0,-11.17,-176.715,182.589,0,0,0,0
10092,0,0,-11.18,-176.219,181.708,0,0,0,0
10093,0,0,-11.190000000000001,-175.723,180.827,0,0,0,0
10094,0,0,-11.199,-175.227,179.945,0,0,0,0
10095,0,0,-11.209,-174.731,179.064,0,0,0,0
10096,0,0,-11.219000000000001,-174.235,178.183,0,0,0,0
10097,0,0,-11.229,-173.74,177.302,0,0,0,0
10098,0,0,-11.244,-172.965,176.036,0,0,0,0
10099,0,0,-11.253,-172.407,175.035,0,0,0,0
10100,0,0,-11.312000000000001,-171.698,173.821,0,0,0,0
10101,0,0,-11.32,-171.205,172.943,0,0,0,0
10102,0,0,-11.328,-170.712,172.066,0,0,0,0
10103,0,0,-11.336,-170.22,171.189,0,0,0,0
10104,0,0,-11.344000000000001,-169.727,170.312,0,0,0,0
10105,0,0,-11.352,-169.234,169.435,0,0,0,0
10106,0,0,-11.36,-168.742,168.558,0,0,0,0
10107,0,0,-11.369,-168.249,167.681,0,0,0,0
10108,0,0,-11.376999999999999,-167.757,166.804,0,0,0,0
10109,0,0,-11.385,-167.264,165.927,0,0,0,0
10110,0,0,-11.393,-166.771,165.05,0,0,0,0
10111,0,0,-11.401,-166.279,164.173,0,0,0,0
10112,0,0,-11.408999999999999,-165.786,163.296,0,0,0,0
10113,0,0,-11.418,-165.293,162.419,0,0,0,0
10114,0,0,-11.426,-164.801,161.542,0,0,0,0
10115,0,0,-11.434000000000001,-164.308,160.665,0,0,0,0
10116,0,0,-11.442,-163.816,159.788,0,0,0,0
10117,0,0,-11.45,-163.323,158.911,0,0,0,0
10118,0,0,-11.458,-162.83,158.034,0,0,0,0
10119,0,0,-11.466000000000001,-162.338,157.157,0,0,0,0
10120,0,0,-11.475,-161.845,156.28,0,0,0,0
10121,0,0,-11.483,-161.353,155.403,0,0,0,0
10122,0,0,-11.491,-160.86,154.526,0,0,0,0
10123,0,0,-11.498999999999999,-160.367,153.649,0,0,0,0
10124,0,0,-11.507,-159.875,152.772,0,0,0,0
10125,0,0,-11.515,-159.382,151.895,0,0,0,0
10126,0,0,-11.524000000000001,-158.89,151.018,0,0,0,0
10127,0,0,-11.494,-158.393,150.062,0,0,0,0
10128,0,0,-11.516,-157.671,148.743,0,0,0,0
10129,0,0,-11.526,-157.211,147.861,0,0,0,0
10130,0,0,-11.536,-156.633,146.829,0,0,0,0
10131,0,0,-11.546,-156.139,145.952,0,0,0,0
10132,0,0,-11.556000000000001,-155.645,145.075,0,0,0,0
10133,0,0,-11.567,-155.151,144.198,0,0,0,0
10134,0,0,-11.577,-154.657,143.322,0,0,0,0
10135,0,0,-11.588000000000001,-154.163,142.445,0,0,0,0
10136,0,0,-11.597999999999999,-153.669,141.568,0,0,0,0
10137,0,0,-11.609,-153.175,140.692,0,0,0,0
10138,0,0,-11.619,-152.681,139.815,0,0,0,0
10139,0,0,-11.629,-152.187,138.938,0,0,0,0
10140,0,0,-11.64,-151.693,138.062,0,0,0,0
10141,0,0,-11.65,-151.199,137.185,0,0,0,0
10142,0,0,-11.661,-150.705,136.308,0,0,0,0
10143,0,0,-11.671,-150.211,135.432,0,0,0,0
10144,0,0,-11.681000000000001,-149.717,134.555,0,0,0,0
10145,0,0,-11.692,-149.223,133.678,0,0,0,0
10146,0,0,-11.702,-148.729,132.802,0,0,0,0
10147,0,0,-11.713000000000001,-148.235,131.925,0,0,0,0
10148,0,0,-11.722999999999999,-147.741,131.048,0,0,0,0
10149,0,0,-11.734,-147.247,130.171,0,0,0,0
10150,0,0,-11.744,-146.753,129.295,0,0,0,0
10151,0,0,-11.754999999999999,-146.259,128.418,0,0,0,0
10152,0,0,-11.765,-145.765,127.541,0,0,0,0
10153,0,0,-11.775,-145.271,126.665,0,0,0,0
10154,0,0,-11.786,-144.777,125.788,0,0,0,0
10155,0,0,-11.796,-144.283,124.911,0,0,0,0
10156,0,0,-11.807,-143.789,124.035,0,0,0,0
10157,0,0,-11.817,-143.295,123.158,0,0,0,0
10158,0,0,-11.827,-142.802,122.281,0,0,0,0
10159,0,0,-11.838000000000001,-142.308,121.405,0,0,0,0
10160,0,0,-11.847999999999999,-141.814,120.528,0,0,0,0
10161,0,0,-11.859,-141.32,119.651,0,0,0,0
10162,0,0,-11.869,-140.826,118.775,0,0,0,0
10163,0,0,-11.879999999999999,-140.332,117.898,0,0,0,0
10164,0,0,-11.89,-139.838,117.021,0,0,0,0
10165,0,0,-11.901,-139.344,116.144,0,0,0,0
10166,0,0,-11.911,-138.85,115.268,0,0,0,0
10167,0,0,-11.921,-138.356,114.391,0,0,0,0
10168,0,0,-11.932,-137.862,113.514,0,0,0,0
10169,0,0,-11.942,-137.368,112.638,0,0,0,0
10170,0,0,-11.953,-136.874,111.761,0,0,0,0
10171,0,0,-11.963000000000001,-136.38,110.884,0,0,0,0
10172,0,0,-11.972999999999999,-135.886,110.008,0,0,0,0
10173,0,0,-11.984,-135.392,109.131,0,0,0,0
10174,0,0,-11.994,-134.898,108.254,0,0,0,0
10175,0,0,-12.004999999999999,-134.404,107.378,0,0,0,0
10176,0,0,-12.015,-133.91,106.501,0,0,0,0
10177,0,0,-12.026,-133.416,105.624,0,0,0,0
10178,0,0,-12.036,-132.922,104.748,0,0,0,0
10179,0,0,-12.047,-132.428,103.871,0,0,0,0
10180,0,0,-12.057,-131.934,102.994,0,0,0,0
10181,0,0,-12.067,-131.44,102.117,0,0,0,0
10182,0,0,-12.078,-130.946,101.241,0,0,0,0
10183,0,0,-12.088000000000001,-130.452,100.364,0,0,0,0
10184,0,0,-12.099,-129.958,99.487,0,0,0,0
10185,0,0,-12.109,-129.464,98.611,0,0,0,0
10186,0,0,-12.119,-128.971,97.734,0,0,0,0
10187,0,0,-12.129999999999999,-128.477,96.857,0,0,0,0
10188,0,0,-12.14,-127.983,95.981,0,0,0,0
10189,0,0,-12.151,-127.489,95.104,0,0,0,0
10190,0,0,-12.161,-126.995,94.227,0,0,0,0
10191,0,0,-12.172,-126.501,93.351,0,0,0,0
10192,0,0,-12.182,-126.007,92.474,0,0,0,0
10193,0,0,-12.193,-125.513,91.597,0,0,0,0
10194,0,0,-12.203,-125.019,90.721,0,0,0,0
10195,0,0,-12.213000000000001,-124.525,89.844,0,0,0,0
10196,0,0,-12.224,-124.031,88.967,0,0,0,0
10197,0,0,-12.234,-123.537,88.09,0,0,0,0
10198,0,0,-12.245000000000001,-123.043,87.214,0,0,0,0
10199,0,0,-12.254999999999999,-122.549,86.337,0,0,0,0
10200,0,0,-12.266,-122.055,85.46,0,0,0,0
10201,0,0,-12.276,-121.561,84.584,0,0,0,0
10202,0,0,-12.286,-121.067,83.707,0,0,0,0
10203,0,0,-12.297,-120.573,82.83,0,0,0,0
10204,0,0,-12.307,-120.079,81.954,0,0,0,0
10205,0,0,-12.318,-119.585,81.077,0,0,0,0
10206,0,0,-12.328,-119.091,80.2,0,0,0,0
10207,0,0,-12.338000000000001,-118.597,79.324,0,0,0,0
10208,0,0,-12.349,-118.103,78.447,0,0,0,0
10209,0,0,-12.359,-117.609,77.57,0,0,0,0
10210,0,0,-12.370000000000001,-117.115,76.694,0,0,0,0
10211,0,0,-12.379999999999999,-116.621,75.817,0,0,0,0
10212,0,0,-12.391,-116.127,74.94,0,0,0,0
10213,0,0,-12.401,-115.633,74.063,0,0,0,0
10214,0,0,-12.411999999999999,-115.14,73.187,0,0,0,0
10215,0,0,-12.422,-114.646,72.31,0,0,0,0
10216,0,0,-12.432,-114.152,71.433,0,0,0,0
10217,0,0,-12.443,-113.658,70.557,0,0,0,0
10218,0,0,-12.453,-113.164,69.68,0,0,0,0
10219,0,0,-12.464,-112.67,68.803,0,0,0,0
10220,0,0,-12.474,-112.176,67.927,0,0,0,0
10221,0,0,-12.484,-111.682,67.05,0,0,0,0
10222,0,0,-12.495000000000001,-111.188,66.173,0,0,0,0
10223,0,0,-12.504999999999999,-110.694,65.297,0,0,0,0
10224,0,0,-12.516,-110.2,64.42,0,0,0,0
10225,0,0,-12.526,-109.706,63.543,0,0,0,0
10226,0,0,-12.536999999999999,-109.212,62.667,0,0,0,0
10227,0,0,-12.547,-108.718,61.79,0,0,0,0
10228,0,0,-12.558,-108.224,60.913,0,0,0,0
10229,0,0,-12.568,-107.73,60.036,0,0,0,0
10230,0,0,-12.578,-107.236,59.16,0,0,0,0
10231,0,0,-12.589,-106.742,58.283,0,0,0,0
10232,0,0,-12.599,-106.248,57.406,0,0,0,0
10233,0,0,-12.61,-105.754,56.53,0,0,0,0
10234,0,0,-12.620000000000001,-105.26,55.653,0,0,0,0
10235,0,0,-12.631,-104.766,54.776,0,0,0,0
10236,0,0,-12.641,-104.272,53.9,0,0,0,0
10237,0,0,-12.651,-103.778,53.023,0,0,0,0
10238,0,0,-12.661999999999999,-103.284,52.146,0,0,0,0
10239,0,0,-12.672,-102.79,51.27,0,0,0,0
10240,0,0,-12.683,-102.296,50.393,0,0,0,0
10241,0,0,-12.693,-101.802,49.516,0,0,0,0
10242,0,0,-12.704,-101.309,48.64,0,0,0,0
10243,0,0,-12.719999999999999,-100.584,47.286,0,0,0,0
10244,0,0,-12.728,-100.137,46.363,0,0,0,0
10245,0,0,-12.736,-99.69,45.44,0,0,0,0
10246,0,0,-12.744,-99.243,44.518,0,0,0,0
10247,0,0,-12.751999999999999,-98.796,43.596,0,0,0,0
10248,0,0,-12.76,-98.349,42.673,0,0,0,0
10249,0,0,-12.768,-97.902,41.751,0,0,0,0
10250,0,0,-12.776,-97.455,40.829,0,0,0,0
10251,0,0,-12.783999999999999,-97.009,39.906,0,0,0,0
10252,0,0,-12.792,-96.562,38.984,0,0,0,0
10253,0,0,-12.8,-96.115,38.062,0,0,0,0
10254,0,0,-12.808,-95.668,37.14,0,0,0,0
10255,0,0,-12.815999999999999,-95.221,36.217,0,0,0,0
10256,0,0,-12.824,-94.774,35.295,0,0,0,0
10257,0,0,-12.832,-94.328,34.373,0,0,0,0
10258,0,0,-12.84,-93.881,33.45,0,0,0,0
10259,0,0,-12.847999999999999,-93.434,32.528,0,0,0,0
10260,0,0,-12.856,-92.987,31.606,0,0,0,0
10261,0,0,-12.864,-92.54,30.683,0,0,0,0
10262,0,0,-12.872,-92.093,29.761,0,0,0,0
10263,0,0,-12.879999999999999,-91.647,28.839,0,0,0,0
10264,0,0,-12.888,-91.2,27.917,0,0,0,0
10265,0,0,-12.896,-90.753,26.994,0,0,0,0
10266,0,0,-12.904,-90.306,26.072,0,0,0,0
10267,0,0,-12.911999999999999,-89.859,25.15,0,0,0,0
10268,0,0,-12.92,-89.412,24.227,0,0,0,0
10269,0,0,-12.928,-88.966,23.305,0,0,0,0
10270,0,0,-12.936,-88.519,22.383,0,0,0,0
10271,0,0,-12.943999999999999,-88.072,21.46,0,0,0,0
10272,0,0,-12.952,-87.625,20.538,0,0,0,0
10273,0,0,-12.96,-87.178,19.616,0,0,0,0
10274,0,0,-12.968,-86.731,18.694,0,0,0,0
10275,0,0,-12.975999999999999,-86.285,17.771,0,0,0,0
10276,0,0,-12.984,-85.838,16.849,0,0,0,0
10277,0,0,-12.992,-85.391,15.927,0,0,0,0
10278,0,0,-13.0,-84.944,15.004,0,0,0,0
10279,0,0,-13.008,-84.497,14.082,0,0,0,0
10280,0,0,-13.016,-84.05,13.16,0,0,0,0
10281,0,0,-13.025,-83.604,12.238,0,0,0,0
10282,0,0,-13.033000000000001,-83.049,10.829,0,0,0,0
10283,0,0,-13.043,-82.494,9.421,0,0,0,0
10284,0,0,-13.057,-81.395,6.653,0,0,0,0
10285,0,0,-13.062000000000001,-80.819,5.203,0,0,0,0
10286,0,0,-13.07,-80.299,3.777,0,0,0,0
10287,0,0,-13.08,-79.779,2.351,0,0,0,0
10288,0,0,-13.086,-79.285,0.919,0,0,0,0
10289,0,0,-13.096,-78.789,-0.51,0,0,0,0
10290,0,0,-13.104,-78.12,-2.526,0,0,0,0
10291,0,0,-13.108,-77.649,-3.967,0,0,0,0
10292,0,0,-13.118,-76.65,-7.306,0,0,0,0
10293,0,0,-13.123000000000001,-76.071,-9.246,0,0,0,0
10294,0,0,-13.126000000000001,-75.66,-10.701,0,0,0,0
10295,0,0,-13.131,-75.249,-12.155,0,0,0,0
10296,0,0,-13.128,-74.838,-13.986,0,0,0,0
10297,0,0,-13.123000000000001,-74.508,-15.531,0,0,0,0
10298,0,0,-13.115,-73.892,-19.259,0,0,0,0
10299,0,0,-13.11,-73.698,-20.799,0,0,0,0
10300,0,0,-13.105,-73.504,-22.338,0,0,0,0
10301,0,0,-13.094000000000001,-73.261,-24.859,0,0,0,0
10302,0,0,-13.084,-73.035,-27.827,0,0,0,0
10303,0,0,-13.078,-72.988,-28.852,0,0,0,0
10304,0,0,-13.073,-72.94,-29.873,0,0,0,0
10305,0,0,-13.068999999999999,-72.893,-30.894,0,0,0,0
10306,0,0,-13.064,-72.846,-31.916,0,0,0,0
10307,0,0,-13.059999999999999,-72.799,-32.937,0,0,0,0
10308,0,0,-13.056000000000001,-72.752,-33.959,0,0,0,0
10309,0,0,-13.051,-72.705,-34.98,0,0,0,0
10310,0,0,-13.047,-72.658,-36.001,0,0,0,0
10311,0,0,-13.043,-72.611,-37.023,0,0,0,0
10312,0,0,-13.038,-72.564,-38.044,0,0,0,0
10313,0,0,-13.033999999999999,-72.517,-39.066,0,0,0,0
10314,0,0,-13.030000000000001,-72.47,-40.087,0,0,0,0
10315,0,0,-13.025,-72.423,-41.109,0,0,0,0
10316,0,0,-13.021,-72.376,-42.13,0,0,0,0
10317,0,0,-13.017,-72.329,-43.151,0,0,0,0
10318,0,0,-13.012,-72.282,-44.173,0,0,0,0
10319,0,0,-13.008,-72.235,-45.194,0,0,0,0
10320,0,0,-13.003,-72.188,-46.216,0,0,0,0
10321,0,0,-12.998999999999999,-72.141,-47.237,0,0,0,0
10322,0,0,-12.995000000000001,-72.094,-48.258,0,0,0,0
10323,0,0,-12.99,-72.047,-49.28,0,0,0,0
10324,0,0,-12.986,-72.0,-50.301,0,0,0,0
10325,0,0,-12.982,-71.953,-51.323,0,0,0,0
10326,0,0,-12.977,-71.906,-52.344,0,0,0,0
10327,0,0,-12.972999999999999,-71.859,-53.366,0,0,0,0
10328,0,0,-12.969000000000001,-71.812,-54.387,0,0,0,0
10329,0,0,-12.964,-71.765,-55.408,0,0,0,0
10330,0,0,-12.96,-71.718,-56.43,0,0,0,0
10331,0,0,-12.956,-71.671,-57.451,0,0,0,0
10332,0,0,-12.951,-71.624,-58.473,0,0,0,0
10333,0,0,-12.947,-71.577,-59.494,0,0,0,0
10334,0,0,-12.943,-71.53,-60.516,0,0,0,0
10335,0,0,-12.946,-71.227,-63.042,0,0,0,0
10336,0,0,-12.943999999999999,-71.096,-64.058,0,0,0,0
10337,0,0,-12.943,-70.965,-65.074,0,0,0,0
10338,0,0,-12.942,-70.835,-66.091,0,0,0,0
10339,0,0,-12.940000000000001,-70.704,-67.107,0,0,0,0
10340,0,0,-12.939,-70.573,-68.123,0,0,0,0
10341,0,0,-12.937999999999999,-70.443,-69.14,0,0,0,0
10342,0,0,-12.936,-70.312,-70.156,0,0,0,0
10343,0,0,-12.934999999999999,-70.182,-71.173,0,0,0,0
10344,0,0,-12.934000000000001,-70.051,-72.189,0,0,0,0
10345,0,0,-12.933,-69.92,-73.205,0,0,0,0
10346,0,0,-12.931000000000001,-69.79,-74.222,0,0,0,0
10347,0,0,-12.93,-69.659,-75.238,0,0,0,0
10348,0,0,-12.929,-69.528,-76.254,0,0,0,0
10349,0,0,-12.928,-69.398,-77.271,0,0,0,0
10350,0,0,-12.926,-69.267,-78.287,0,0,0,0
10351,0,0,-12.925,-69.137,-79.304,0,0,0,0
10352,0,0,-12.924,-69.006,-80.32,0,0,0,0
10353,0,0,-12.922,-68.875,-81.336,0,0,0,0
10354,0,0,-12.921,-68.745,-82.353,0,0,0,0
10355,0,0,-12.92,-68.614,-83.369,0,0,0,0
10356,0,0,-12.919,-68.484,-84.386,0,0,0,0
10357,0,0,-12.914,-68.215,-87.197,0,0,0,0
10358,0,0,-12.917,-68.173,-88.742,0,0,0,0
10359,0,0,-12.922,-68.131,-90.287,0,0,0,0
10360,0,0,-12.885,-68.122,-92.252,0,0,0,0
10361,0,0,-12.879999999999999,-68.121,-93.257,0,0,0,0
10362,0,0,-12.876000000000001,-68.12,-94.262,0,0,0,0
10363,0,0,-12.871,-68.119,-95.267,0,0,0,0
10364,0,0,-12.867,-68.118,-96.272,0,0,0,0
10365,0,0,-12.863,-68.117,-97.277,0,0,0,0
10366,0,0,-12.858,-68.116,-98.283,0,0,0,0
10367,0,0,-12.854,-68.116,-99.288,0,0,0,0
10368,0,0,-12.849,-68.115,-100.293,0,0,0,0
10369,0,0,-12.844999999999999,-68.114,-101.298,0,0,0,0
10370,0,0,-12.841000000000001,-68.113,-102.303,0,0,0,0
10371,0,0,-12.836,-68.112,-103.309,0,0,0,0
10372,0,0,-12.832,-68.111,-104.314,0,0,0,0
10373,0,0,-12.828,-68.11,-105.319,0,0,0,0
10374,0,0,-12.823,-68.11,-106.324,0,0,0,0
10375,0,0,-12.818999999999999,-68.109,-107.329,0,0,0,0
10376,0,0,-12.814,-68.108,-108.335,0,0,0,0
10377,0,0,-12.809999999999999,-68.107,-109.34,0,0,0,0
10378,0,0,-12.806000000000001,-68.106,-110.345,0,0,0,0
10379,0,0,-12.801,-68.105,-111.35,0,0,0,0
10380,0,0,-12.797,-68.105,-112.355,0,0,0,0
10381,0,0,-12.792,-68.104,-113.361,0,0,0,0
10382,0,0,-12.788,-68.103,-114.366,0,0,0,0
10383,0,0,-12.783999999999999,-68.102,-115.371,0,0,0,0
10384,0,0,-12.779,-68.101,-116.376,0,0,0,0
10385,0,0,-12.775,-68.1,-117.381,0,0,0,0
10386,0,0,-12.771,-68.099,-118.387,0,0,0,0
10387,0,0,-12.766,-68.099,-119.392,0,0,0,0
10388,0,0,-12.762,-68.098,-120.397,0,0,0,0
10389,0,0,-12.757,-68.097,-121.402,0,0,0,0
10390,0,0,-12.753,-68.096,-122.407,0,0,0,0
10391,0,0,-12.748999999999999,-68.095,-123.413,0,0,0,0
10392,0,0,-12.744,-68.094,-124.418,0,0,0,0
10393,0,0,-12.74,-68.094,-125.423,0,0,0,0
10394,0,0,-12.736,-68.093,-126.428,0,0,0,0
10395,0,0,-12.731,-68.092,-127.433,0,0,0,0
10396,0,0,-12.727,-68.091,-128.439,0,0,0,0
10397,0,0,-12.722000000000001,-68.09,-129.444,0,0,0,0
10398,0,0,-12.718,-68.089,-130.449,0,0,0,0
10399,0,0,-12.714,-68.088,-131.454,0,0,0,0
10400,0,0,-12.709,-68.088,-132.459,0,0,0,0
10401,0,0,-12.705,-68.087,-133.464,0,0,0,0
10402,0,0,-12.7,-68.086,-134.47,0,0,0,0
10403,0,0,-12.696,-68.085,-135.475,0,0,0,0
10404,0,0,-12.692,-68.084,-136.48,0,0,0,0
10405,0,0,-12.687000000000001,-68.083,-137.485,0,0,0,0
10406,0,0,-12.683,-68.083,-138.49,0,0,0,0
10407,0,0,-12.679,-68.082,-139.496,0,0,0,0
10408,0,0,-12.674,-68.081,-140.501,0,0,0,0
10409,0,0,-12.67,-68.08,-141.506,0,0,0,0
10410,0,0,-12.665,-68.079,-142.511,0,0,0,0
10411,0,0,-12.661,-68.078,-143.516,0,0,0,0
10412,0,0,-12.657,-68.077,-144.522,0,0,0,0
10413,0,0,-12.652000000000001,-68.077,-145.527,0,0,0,0
10414,0,0,-12.648,-68.076,-146.532,0,0,0,0
10415,0,0,-12.643,-68.075,-147.537,0,0,0,0
10416,0,0,-12.639,-68.074,-148.542,0,0,0,0
10417,0,0,-12.635,-68.073,-149.548,0,0,0,0
10418,0,0,-12.629999999999999,-68.072,-150.553,0,0,0,0
10419,0,0,-12.626000000000001,-68.072,-151.558,0,0,0,0
10420,0,0,-12.622,-68.071,-152.563,0,0,0,0
10421,0,0,-12.617,-68.07,-153.568,0,0,0,0
10422,0,0,-12.613,-68.069,-154.574,0,0,0,0
10423,0,0,-12.608,-68.068,-155.579,0,0,0,0
10424,0,0,-12.604,-68.067,-156.584,0,0,0,0
10425,0,0,-12.6,-68.066,-157.589,0,0,0,0
10426,0,0,-12.594999999999999,-68.066,-158.594,0,0,0,0
10427,0,0,-12.591000000000001,-68.065,-159.6,0,0,0,0
10428,0,0,-12.587,-68.064,-160.605,0,0,0,0
10429,0,0,-12.582,-68.063,-161.61,0,0,0,0
10430,0,0,-12.578,-68.062,-162.615,0,0,0,0
10431,0,0,-12.573,-68.061,-163.62,0,0,0,0
10432,0,0,-12.568999999999999,-68.061,-164.625,0,0,0,0
10433,0,0,-12.565000000000001,-68.06,-165.631,0,0,0,0
10434,0,0,-12.559999999999999,-68.059,-166.636,0,0,0,0
10435,0,0,-12.556000000000001,-68.058,-167.641,0,0,0,0
10436,0,0,-12.551,-68.057,-168.646,0,0,0,0
10437,0,0,-12.547,-68.056,-169.651,0,0,0,0
10438,0,0,-12.543,-68.055,-170.657,0,0,0,0
10439,0,0,-12.538,-68.055,-171.662,0,0,0,0
10440,0,0,-12.533999999999999,-68.054,-172.667,0,0,0,0
10441,0,0,-12.530000000000001,-68.053,-173.672,0,0,0,0
10442,0,0,-12.525,-68.052,-174.677,0,0,0,0
10443,0,0,-12.521,-68.051,-175.683,0,0,0,0
10444,0,0,-12.516,-68.05,-176.688,0,0,0,0
10445,0,0,-12.512,-68.049,-177.693,0,0,0,0
10446,0,0,-12.508,-68.049,-178.698,0,0,0,0
10447,0,0,-12.503,-68.048,-179.703,0,0,0,0
10448,0,0,-12.498999999999999,-68.047,-180.709,0,0,0,0
10449,0,0,-12.495000000000001,-68.046,-181.714,0,0,0,0
10450,0,0,-12.49,-68.045,-182.719,0,0,0,0
10451,0,0,-12.486,-68.044,-183.724,0,0,0,0
10452,0,0,-12.481,-68.044,-184.729,0,0,0,0
10453,0,0,-12.477,-68.043,-185.735,0,0,0,0
10454,0,0,-12.472999999999999,-68.042,-186.74,0,0,0,0
10455,0,0,-12.468,-68.041,-187.745,0,0,0,0
10456,0,0,-12.464,-68.04,-188.75,0,0,0,0
10457,0,0,-12.459,-68.039,-189.755,0,0,0,0
10458,0,0,-12.455,-68.038,-190.761,0,0,0,0
