PID,B(Lat),L(Long),H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
70,0,0,-17.298000000000002,0.496,-366.857,0,0,0,0
71,0,0,-17.311,0.462,-365.68,0,0,0,0
72,0,0,-17.320999999999998,0.48,-364.489,0,0,0,0
73,0,0,-17.341,0.465,-363.327,0,0,0,0
74,0,0,-17.381,0.469,-362.174,0,0,0,0
75,0,0,-17.375,0.467,-361.001,0,0,0,0
76,0,0,-17.372999999999998,0.462,-359.868,0,0,0,0
77,0,0,-17.378999999999998,0.477,-358.716,0,0,0,0
78,0,0,-17.396,0.457,-357.56,0,0,0,0
79,0,0,-17.466,0.466,-356.362,0,0,0,0
80,0,0,-17.442999999999998,0.478,-355.22,0,0,0,0
81,0,0,-17.45,0.474,-354.124,0,0,0,0
82,0,0,-17.418,0.475,-352.983,0,0,0,0
83,0,0,-17.458,0.455,-351.835,0,0,0,0
84,0,0,-17.497999999999998,0.459,-350.7,0,0,0,0
85,0,0,-17.5,0.466,-349.555,0,0,0,0
86,0,0,-17.494999999999997,0.473,-348.45,0,0,0,0
87,0,0,-17.508,0.468,-347.233,0,0,0,0
88,0,0,-17.535,0.452,-345.684,0,0,0,0
89,0,0,-17.532,0.454,-344.546,0,0,0,0
90,0,0,-17.567999999999998,0.454,-343.406,0,0,0,0
91,0,0,-17.589,0.447,-342.294,0,0,0,0
92,0,0,-17.601,0.459,-341.116,0,0,0,0
93,0,0,-17.611,0.447,-340.066,0,0,0,0
94,0,0,-17.617,0.443,-338.899,0,0,0,0
95,0,0,-17.612000000000002,0.444,-337.757,0,0,0,0
96,0,0,-17.634999999999998,0.433,-336.636,0,0,0,0
97,0,0,-17.654,0.426,-335.489,0,0,0,0
98,0,0,-17.665,0.432,-334.42,0,0,0,0
99,0,0,-17.68,0.394,-333.257,0,0,0,0
100,0,0,-17.708,0.392,-332.21,0,0,0,0
101,0,0,-17.713,0.398,-331.08,0,0,0,0
102,0,0,-17.725,0.374,-329.928,0,0,0,0
103,0,0,-17.724,0.371,-328.784,0,0,0,0
104,0,0,-17.747999999999998,0.346,-327.671,0,0,0,0
105,0,0,-17.759,0.343,-326.52,0,0,0,0
106,0,0,-17.777,0.334,-325.389,0,0,0,0
107,0,0,-17.78,0.349,-324.35,0,0,0,0
108,0,0,-17.794,0.326,-323.198,0,0,0,0
109,0,0,-17.79,0.316,-322.138,0,0,0,0
110,0,0,-17.807000000000002,0.288,-321.032,0,0,0,0
111,0,0,-17.814999999999998,0.296,-319.961,0,0,0,0
112,0,0,-17.839,0.301,-318.892,0,0,0,0
113,0,0,-17.852,0.289,-317.838,0,0,0,0
114,0,0,-17.872999999999998,0.28,-316.74,0,0,0,0
115,0,0,-17.875,0.297,-315.669,0,0,0,0
116,0,0,-17.883,0.239,-314.579,0,0,0,0
117,0,0,-17.907,0.272,-313.42,0,0,0,0
118,0,0,-17.92,0.245,-312.293,0,0,0,0
119,0,0,-17.919,0.244,-311.192,0,0,0,0
120,0,0,-17.939,0.211,-310.081,0,0,0,0
121,0,0,-17.948999999999998,0.212,-308.95,0,0,0,0
122,0,0,-17.968,0.193,-307.826,0,0,0,0
123,0,0,-17.98,0.214,-306.725,0,0,0,0
124,0,0,-17.990000000000002,0.203,-305.603,0,0,0,0
125,0,0,-18.006999999999998,0.179,-304.482,0,0,0,0
126,0,0,-18.02,0.2,-303.357,0,0,0,0
127,0,0,-18.036,0.188,-302.244,0,0,0,0
128,0,0,-18.047,0.199,-301.086,0,0,0,0
129,0,0,-18.035,0.164,-299.928,0,0,0,0
130,0,0,-18.047,0.178,-298.765,0,0,0,0
131,0,0,-18.053,0.173,-297.65,0,0,0,0
132,0,0,-18.08,0.159,-296.532,0,0,0,0
133,0,0,-18.102,0.183,-295.353,0,0,0,0
134,0,0,-18.108,0.172,-294.251,0,0,0,0
135,0,0,-18.091,0.166,-293.154,0,0,0,0
136,0,0,-18.122,0.151,-291.982,0,0,0,0
137,0,0,-18.11,0.168,-290.841,0,0,0,0
138,0,0,-18.131999999999998,0.167,-289.673,0,0,0,0
139,0,0,-18.128999999999998,0.195,-288.545,0,0,0,0
140,0,0,-18.161,0.173,-287.383,0,0,0,0
141,0,0,-18.173000000000002,0.159,-286.198,0,0,0,0
142,0,0,-18.168,0.163,-285.024,0,0,0,0
143,0,0,-18.176000000000002,0.174,-283.863,0,0,0,0
144,0,0,-18.214,0.177,-282.729,0,0,0,0
145,0,0,-18.253999999999998,0.176,-281.534,0,0,0,0
146,0,0,-18.23,0.163,-280.376,0,0,0,0
147,0,0,-18.244999999999997,0.139,-279.196,0,0,0,0
148,0,0,-18.253,0.14,-278.035,0,0,0,0
149,0,0,-18.264,0.162,-276.852,0,0,0,0
150,0,0,-18.275,0.148,-275.693,0,0,0,0
151,0,0,-18.285,0.156,-274.534,0,0,0,0
152,0,0,-18.298000000000002,0.163,-273.348,0,0,0,0
153,0,0,-18.305999999999997,0.168,-272.196,0,0,0,0
154,0,0,-18.304000000000002,0.169,-271.02,0,0,0,0
155,0,0,-18.323,0.166,-269.852,0,0,0,0
156,0,0,-18.326,0.172,-268.679,0,0,0,0
157,0,0,-18.337,0.146,-267.519,0,0,0,0
158,0,0,-18.344,0.137,-266.296,0,0,0,0
159,0,0,-18.362000000000002,0.151,-265.135,0,0,0,0
160,0,0,-18.372999999999998,0.147,-263.995,0,0,0,0
161,0,0,-18.384,0.133,-262.814,0,0,0,0
162,0,0,-18.397,0.156,-261.642,0,0,0,0
163,0,0,-18.389,0.149,-260.478,0,0,0,0
164,0,0,-18.411,0.132,-259.296,0,0,0,0
165,0,0,-18.436,0.142,-258.123,0,0,0,0
166,0,0,-18.445,0.154,-256.89,0,0,0,0
167,0,0,-18.455,0.143,-255.716,0,0,0,0
168,0,0,-18.455,0.157,-254.519,0,0,0,0
169,0,0,-18.45,0.147,-253.38,0,0,0,0
170,0,0,-18.478,0.151,-252.171,0,0,0,0
171,0,0,-18.488,0.155,-250.983,0,0,0,0
172,0,0,-18.485,0.168,-249.799,0,0,0,0
173,0,0,-18.48,0.152,-248.597,0,0,0,0
174,0,0,-18.496000000000002,0.163,-247.411,0,0,0,0
175,0,0,-18.503,0.158,-246.211,0,0,0,0
176,0,0,-18.506,0.148,-245.019,0,0,0,0
177,0,0,-18.525,0.15,-243.855,0,0,0,0
178,0,0,-18.529,0.169,-242.631,0,0,0,0
179,0,0,-18.535,0.172,-241.463,0,0,0,0
180,0,0,-18.541,0.169,-240.308,0,0,0,0
181,0,0,-18.544,0.172,-239.118,0,0,0,0
182,0,0,-18.549,0.157,-237.963,0,0,0,0
183,0,0,-18.554000000000002,0.162,-236.781,0,0,0,0
184,0,0,-18.558999999999997,0.161,-235.613,0,0,0,0
185,0,0,-18.573,0.165,-234.449,0,0,0,0
186,0,0,-18.586,0.171,-233.273,0,0,0,0
187,0,0,-18.58,0.171,-232.09,0,0,0,0
188,0,0,-18.583,0.177,-230.882,0,0,0,0
189,0,0,-18.587,0.19,-229.711,0,0,0,0
190,0,0,-18.608,0.179,-228.52,0,0,0,0
191,0,0,-18.634,0.181,-227.305,0,0,0,0
192,0,0,-18.649,0.179,-226.067,0,0,0,0
193,0,0,-18.658,0.176,-224.838,0,0,0,0
194,0,0,-18.666,0.177,-223.599,0,0,0,0
195,0,0,-18.668,0.182,-222.352,0,0,0,0
196,0,0,-18.689,0.175,-221.111,0,0,0,0
197,0,0,-18.692999999999998,0.172,-219.838,0,0,0,0
198,0,0,-18.7,0.175,-218.563,0,0,0,0
199,0,0,-18.701,0.179,-217.346,0,0,0,0
200,0,0,-18.724,0.181,-216.073,0,0,0,0
201,0,0,-18.727,0.178,-214.81,0,0,0,0
202,0,0,-18.737000000000002,0.169,-213.556,0,0,0,0
203,0,0,-18.746000000000002,0.172,-212.307,0,0,0,0
204,0,0,-18.756,0.181,-211.063,0,0,0,0
205,0,0,-18.753999999999998,0.172,-209.794,0,0,0,0
206,0,0,-18.77,0.168,-208.493,0,0,0,0
207,0,0,-18.817999999999998,0.186,-207.204,0,0,0,0
208,0,0,-18.817,0.183,-205.941,0,0,0,0
209,0,0,-18.792,0.183,-204.691,0,0,0,0
210,0,0,-18.792,0.201,-203.417,0,0,0,0
211,0,0,-18.811,0.19,-202.159,0,0,0,0
212,0,0,-18.832,0.188,-200.889,0,0,0,0
213,0,0,-18.83,0.191,-199.619,0,0,0,0
214,0,0,-18.811,0.19,-198.314,0,0,0,0
215,0,0,-18.844,0.197,-197.031,0,0,0,0
216,0,0,-18.855,0.187,-195.774,0,0,0,0
217,0,0,-18.864,0.178,-194.536,0,0,0,0
218,0,0,-18.875,0.176,-193.271,0,0,0,0
219,0,0,-18.887,0.17,-192.0,0,0,0,0
220,0,0,-18.892,0.174,-190.725,0,0,0,0
221,0,0,-18.875999999999998,0.164,-189.479,0,0,0,0
222,0,0,-18.898,0.159,-188.136,0,0,0,0
223,0,0,-18.911,0.159,-186.893,0,0,0,0
224,0,0,-18.917,0.143,-185.604,0,0,0,0
225,0,0,-18.924,0.162,-184.3,0,0,0,0
226,0,0,-18.925,0.16,-182.981,0,0,0,0
227,0,0,-18.930999999999997,0.151,-181.668,0,0,0,0
228,0,0,-18.957,0.169,-180.365,0,0,0,0
229,0,0,-18.942999999999998,0.164,-179.04,0,0,0,0
230,0,0,-18.928,0.173,-177.712,0,0,0,0
231,0,0,-18.936,0.181,-176.626,0,0,0,0
232,0,0,-18.945,0.19,-175.541,0,0,0,0
233,0,0,-18.953,0.199,-174.455,0,0,0,0
234,0,0,-18.962,0.207,-173.37,0,0,0,0
235,0,0,-18.971,0.216,-172.284,0,0,0,0
236,0,0,-18.979,0.225,-171.198,0,0,0,0
237,0,0,-18.988,0.233,-170.113,0,0,0,0
238,0,0,-18.996000000000002,0.242,-169.028,0,0,0,0
239,0,0,-19.005000000000003,0.251,-167.942,0,0,0,0
240,0,0,-19.014,0.26,-166.857,0,0,0,0
241,0,0,-18.997999999999998,0.246,-165.474,0,0,0,0
242,0,0,-19.015,0.268,-164.099,0,0,0,0
243,0,0,-19.023,0.271,-163.09,0,0,0,0
244,0,0,-19.031,0.274,-162.081,0,0,0,0
245,0,0,-19.04,0.278,-161.072,0,0,0,0
246,0,0,-19.048000000000002,0.281,-160.063,0,0,0,0
247,0,0,-19.055999999999997,0.284,-159.054,0,0,0,0
248,0,0,-19.064999999999998,0.288,-158.046,0,0,0,0
249,0,0,-19.073,0.291,-157.037,0,0,0,0
250,0,0,-19.081,0.294,-156.028,0,0,0,0
251,0,0,-19.09,0.298,-155.019,0,0,0,0
252,0,0,-19.098,0.301,-154.01,0,0,0,0
253,0,0,-19.107,0.305,-153.002,0,0,0,0
254,0,0,-19.106,0.301,-151.641,0,0,0,0
255,0,0,-19.094,0.308,-150.244,0,0,0,0
256,0,0,-19.122999999999998,0.305,-148.857,0,0,0,0
257,0,0,-19.128,0.307,-147.502,0,0,0,0
258,0,0,-19.139,0.313,-146.172,0,0,0,0
259,0,0,-19.137,0.314,-144.845,0,0,0,0
260,0,0,-19.143,0.315,-143.558,0,0,0,0
261,0,0,-19.177,0.302,-142.179,0,0,0,0
262,0,0,-19.183999999999997,0.307,-140.903,0,0,0,0
263,0,0,-19.177,0.306,-139.499,0,0,0,0
264,0,0,-19.172,0.31,-138.188,0,0,0,0
265,0,0,-19.198,0.299,-136.849,0,0,0,0
266,0,0,-19.186,0.302,-135.527,0,0,0,0
267,0,0,-19.178,0.299,-134.19,0,0,0,0
268,0,0,-19.176000000000002,0.301,-132.855,0,0,0,0
269,0,0,-19.195,0.303,-131.53,0,0,0,0
270,0,0,-19.205,0.304,-130.256,0,0,0,0
271,0,0,-19.197,0.303,-128.963,0,0,0,0
272,0,0,-19.216,0.283,-127.651,0,0,0,0
273,0,0,-19.221,0.292,-126.33,0,0,0,0
274,0,0,-19.215,0.29,-125.058,0,0,0,0
275,0,0,-19.227,0.298,-123.742,0,0,0,0
276,0,0,-19.234,0.285,-122.419,0,0,0,0
277,0,0,-19.250999999999998,0.292,-121.083,0,0,0,0
278,0,0,-19.264,0.289,-119.765,0,0,0,0
279,0,0,-19.273,0.292,-118.426,0,0,0,0
280,0,0,-19.274,0.302,-117.114,0,0,0,0
281,0,0,-19.279,0.299,-115.751,0,0,0,0
282,0,0,-19.301000000000002,0.311,-114.4,0,0,0,0
283,0,0,-19.297,0.318,-113.318,0,0,0,0
284,0,0,-19.294,0.326,-112.237,0,0,0,0
285,0,0,-19.291,0.334,-111.156,0,0,0,0
286,0,0,-19.288,0.342,-110.075,0,0,0,0
287,0,0,-19.285,0.35,-108.994,0,0,0,0
288,0,0,-19.281,0.358,-107.913,0,0,0,0
289,0,0,-19.278,0.366,-106.832,0,0,0,0
290,0,0,-19.275,0.374,-105.751,0,0,0,0
291,0,0,-19.272,0.382,-104.67,0,0,0,0
292,0,0,-19.269,0.39,-103.589,0,0,0,0
293,0,0,-19.335,0.381,-102.224,0,0,0,0
294,0,0,-19.347,0.38,-100.881,0,0,0,0
295,0,0,-19.432000000000002,0.393,-99.547,0,0,0,0
296,0,0,-19.326,0.399,-98.218,0,0,0,0
297,0,0,-19.355,0.395,-96.825,0,0,0,0
298,0,0,-19.375999999999998,0.417,-95.504,0,0,0,0
299,0,0,-19.387999999999998,0.403,-94.137,0,0,0,0
300,0,0,-19.401,0.41,-92.785,0,0,0,0
301,0,0,-19.402,0.417,-91.432,0,0,0,0
302,0,0,-19.408,0.418,-90.068,0,0,0,0
303,0,0,-19.416,0.413,-88.705,0,0,0,0
304,0,0,-19.422,0.405,-87.613,0,0,0,0
305,0,0,-19.429000000000002,0.397,-86.521,0,0,0,0
306,0,0,-19.435000000000002,0.389,-85.43,0,0,0,0
307,0,0,-19.442,0.382,-84.338,0,0,0,0
308,0,0,-19.448,0.374,-83.247,0,0,0,0
309,0,0,-19.455,0.366,-82.155,0,0,0,0
310,0,0,-19.461,0.359,-81.063,0,0,0,0
311,0,0,-19.468,0.351,-79.972,0,0,0,0
312,0,0,-19.474,0.343,-78.88,0,0,0,0
313,0,0,-19.481,0.336,-77.789,0,0,0,0
314,0,0,-19.497999999999998,0.337,-76.441,0,0,0,0
315,0,0,-19.527,0.328,-75.071,0,0,0,0
316,0,0,-19.484,0.316,-73.706,0,0,0,0
317,0,0,-19.496000000000002,0.323,-72.341,0,0,0,0
318,0,0,-19.500999999999998,0.315,-70.975,0,0,0,0
319,0,0,-19.522,0.316,-69.581,0,0,0,0
320,0,0,-19.523,0.32,-68.203,0,0,0,0
321,0,0,-19.52,0.309,-66.78,0,0,0,0
322,0,0,-19.527,0.308,-65.428,0,0,0,0
323,0,0,-19.529,0.291,-64.084,0,0,0,0
324,0,0,-19.541,0.292,-62.721,0,0,0,0
325,0,0,-19.54,0.284,-61.351,0,0,0,0
326,0,0,-19.55,0.276,-59.987,0,0,0,0
327,0,0,-19.549,0.282,-58.601,0,0,0,0
328,0,0,-19.557000000000002,0.288,-57.254,0,0,0,0
329,0,0,-19.551000000000002,0.283,-55.874,0,0,0,0
330,0,0,-19.552,0.296,-54.504,0,0,0,0
331,0,0,-19.596,0.279,-53.175,0,0,0,0
332,0,0,-19.525,0.284,-51.848,0,0,0,0
333,0,0,-19.546,0.28,-50.477,0,0,0,0
334,0,0,-19.597,0.28,-49.105,0,0,0,0
335,0,0,-19.564,0.263,-47.726,0,0,0,0
336,0,0,-19.548000000000002,0.274,-46.351,0,0,0,0
337,0,0,-19.557000000000002,0.274,-45.007,0,0,0,0
338,0,0,-19.581,0.256,-43.61,0,0,0,0
339,0,0,-19.6,0.254,-42.26,0,0,0,0
340,0,0,-19.604,0.251,-40.895,0,0,0,0
341,0,0,-19.596,0.24,-39.518,0,0,0,0
342,0,0,-19.576,0.241,-38.174,0,0,0,0
343,0,0,-19.582,0.233,-36.799,0,0,0,0
344,0,0,-19.615000000000002,0.234,-35.479,0,0,0,0
345,0,0,-19.589,0.236,-34.126,0,0,0,0
346,0,0,-19.576,0.208,-32.744,0,0,0,0
347,0,0,-19.615000000000002,0.214,-31.411,0,0,0,0
348,0,0,-19.611,0.206,-30.025,0,0,0,0
349,0,0,-19.613,0.197,-28.663,0,0,0,0
350,0,0,-19.658,0.205,-27.309,0,0,0,0
351,0,0,-19.642,0.202,-25.951,0,0,0,0
352,0,0,-19.636,0.208,-24.567,0,0,0,0
353,0,0,-19.634,0.216,-23.206,0,0,0,0
354,0,0,-19.666,0.218,-21.842,0,0,0,0
355,0,0,-19.658,0.228,-20.493,0,0,0,0
356,0,0,-19.665,0.221,-19.084,0,0,0,0
357,0,0,-19.648,0.229,-17.692,0,0,0,0
358,0,0,-19.643,0.227,-16.315,0,0,0,0
359,0,0,-19.658,0.225,-14.924,0,0,0,0
360,0,0,-19.661,0.239,-13.515,0,0,0,0
361,0,0,-19.663,0.224,-12.114,0,0,0,0
362,0,0,-19.637999999999998,0.227,-10.72,0,0,0,0
363,0,0,-19.639,0.216,-9.332,0,0,0,0
364,0,0,-19.661,0.237,-7.94,0,0,0,0
365,0,0,-19.628999999999998,0.235,-6.568,0,0,0,0
366,0,0,-19.648,0.239,-5.177,0,0,0,0
367,0,0,-19.666,0.221,-3.822,0,0,0,0
368,0,0,-19.631,0.243,-2.454,0,0,0,0
369,0,0,-19.671,0.244,-1.119,0,0,0,0
370,0,0,-19.695,0.234,0.273,0,0,0,0
371,0,0,-19.658,0.242,1.591,0,0,0,0
372,0,0,-19.658,0.234,2.926,0,0,0,0
373,0,0,-19.652,0.248,4.283,0,0,0,0
374,0,0,-19.661,0.251,5.607,0,0,0,0
375,0,0,-19.664,0.23,6.901,0,0,0,0
376,0,0,-19.664,0.253,8.241,0,0,0,0
377,0,0,-19.719,0.243,9.567,0,0,0,0
378,0,0,-19.663,0.244,10.855,0,0,0,0
379,0,0,-19.675,0.23,12.156,0,0,0,0
380,0,0,-19.786,0.216,13.504,0,0,0,0
381,0,0,-19.722,0.213,14.747,0,0,0,0
382,0,0,-19.675,0.208,16.045,0,0,0,0
383,0,0,-19.692,0.197,17.393,0,0,0,0
384,0,0,-19.705,0.2,18.714,0,0,0,0
385,0,0,-19.695,0.185,19.989,0,0,0,0
386,0,0,-19.704,0.16,21.352,0,0,0,0
387,0,0,-19.705,0.171,22.684,0,0,0,0
388,0,0,-19.698,0.154,23.995,0,0,0,0
389,0,0,-19.697,0.138,25.029,0,0,0,0
390,0,0,-19.697,0.122,26.064,0,0,0,0
391,0,0,-19.697,0.106,27.099,0,0,0,0
392,0,0,-19.697,0.09,28.134,0,0,0,0
393,0,0,-19.697,0.074,29.169,0,0,0,0
394,0,0,-19.695999999999998,0.058,30.204,0,0,0,0
395,0,0,-19.695999999999998,0.042,31.238,0,0,0,0
396,0,0,-19.695999999999998,0.026,32.273,0,0,0,0
397,0,0,-19.695999999999998,0.01,33.308,0,0,0,0
398,0,0,-19.695999999999998,-0.005,34.343,0,0,0,0
399,0,0,-19.695,-0.021,35.378,0,0,0,0
400,0,0,-19.695,-0.037,36.413,0,0,0,0
401,0,0,-19.695,-0.053,37.448,0,0,0,0
402,0,0,-19.695,-0.068,38.482,0,0,0,0
403,0,0,-19.695,-0.084,39.517,0,0,0,0
404,0,0,-19.695,-0.1,40.552,0,0,0,0
405,0,0,-19.694000000000003,-0.116,41.587,0,0,0,0
406,0,0,-19.694000000000003,-0.132,42.622,0,0,0,0
407,0,0,-19.694000000000003,-0.148,43.657,0,0,0,0
408,0,0,-19.694000000000003,-0.164,44.692,0,0,0,0
409,0,0,-19.694000000000003,-0.18,45.726,0,0,0,0
410,0,0,-19.692999999999998,-0.196,46.761,0,0,0,0
411,0,0,-19.692999999999998,-0.212,47.796,0,0,0,0
412,0,0,-19.692999999999998,-0.228,48.831,0,0,0,0
413,0,0,-19.692999999999998,-0.244,49.866,0,0,0,0
414,0,0,-19.692999999999998,-0.26,50.901,0,0,0,0
415,0,0,-19.692999999999998,-0.276,51.936,0,0,0,0
416,0,0,-19.734,-0.277,53.255,0,0,0,0
417,0,0,-19.73,-0.29,54.313,0,0,0,0
418,0,0,-19.726,-0.303,55.372,0,0,0,0
419,0,0,-19.722,-0.316,56.431,0,0,0,0
420,0,0,-19.718,-0.329,57.489,0,0,0,0
421,0,0,-19.715,-0.341,58.548,0,0,0,0
422,0,0,-19.711,-0.355,59.607,0,0,0,0
423,0,0,-19.707,-0.368,60.665,0,0,0,0
424,0,0,-19.703,-0.381,61.724,0,0,0,0
425,0,0,-19.698999999999998,-0.393,62.783,0,0,0,0
426,0,0,-19.695999999999998,-0.407,63.842,0,0,0,0
427,0,0,-19.689999999999998,-0.405,65.138,0,0,0,0
428,0,0,-19.686,-0.425,66.448,0,0,0,0
429,0,0,-19.708,-0.417,67.756,0,0,0,0
430,0,0,-19.708,-0.426,69.071,0,0,0,0
431,0,0,-19.707,-0.451,70.381,0,0,0,0
432,0,0,-19.71,-0.461,71.657,0,0,0,0
433,0,0,-19.689,-0.476,72.955,0,0,0,0
434,0,0,-19.689999999999998,-0.466,74.251,0,0,0,0
435,0,0,-19.65,-0.481,75.547,0,0,0,0
436,0,0,-19.657,-0.488,76.855,0,0,0,0
437,0,0,-19.674,-0.485,78.147,0,0,0,0
438,0,0,-19.695999999999998,-0.499,79.441,0,0,0,0
439,0,0,-19.758,-0.512,80.727,0,0,0,0
440,0,0,-19.692999999999998,-0.515,82.037,0,0,0,0
441,0,0,-19.683999999999997,-0.516,83.324,0,0,0,0
442,0,0,-19.689999999999998,-0.525,84.607,0,0,0,0
443,0,0,-19.698,-0.546,85.894,0,0,0,0
444,0,0,-19.682000000000002,-0.52,87.146,0,0,0,0
445,0,0,-19.671,-0.561,88.443,0,0,0,0
446,0,0,-19.661,-0.573,89.702,0,0,0,0
447,0,0,-19.648,-0.541,90.955,0,0,0,0
448,0,0,-19.641,-0.552,92.236,0,0,0,0
449,0,0,-19.631999999999998,-0.539,93.487,0,0,0,0
450,0,0,-19.628999999999998,-0.539,94.76,0,0,0,0
451,0,0,-19.637999999999998,-0.557,96.022,0,0,0,0
452,0,0,-19.65,-0.56,97.269,0,0,0,0
453,0,0,-19.651,-0.568,98.522,0,0,0,0
454,0,0,-19.646,-0.536,99.782,0,0,0,0
455,0,0,-19.654,-0.533,101.01,0,0,0,0
456,0,0,-19.633,-0.548,102.239,0,0,0,0
457,0,0,-19.639,-0.547,103.459,0,0,0,0
458,0,0,-19.622,-0.549,104.694,0,0,0,0
459,0,0,-19.625,-0.538,105.925,0,0,0,0
460,0,0,-19.621000000000002,-0.552,107.126,0,0,0,0
461,0,0,-19.614,-0.545,108.383,0,0,0,0
462,0,0,-19.625999999999998,-0.534,109.594,0,0,0,0
463,0,0,-19.619999999999997,-0.557,110.815,0,0,0,0
464,0,0,-19.615000000000002,-0.552,112.019,0,0,0,0
465,0,0,-19.648,-0.555,113.23,0,0,0,0
466,0,0,-19.617,-0.563,114.459,0,0,0,0
467,0,0,-19.588,-0.574,115.658,0,0,0,0
468,0,0,-19.591,-0.564,116.854,0,0,0,0
469,0,0,-19.594,-0.577,118.062,0,0,0,0
470,0,0,-19.616,-0.583,119.275,0,0,0,0
471,0,0,-19.591,-0.583,120.452,0,0,0,0
472,0,0,-19.607,-0.577,121.657,0,0,0,0
473,0,0,-19.597,-0.596,122.825,0,0,0,0
474,0,0,-19.59,-0.605,124.027,0,0,0,0
475,0,0,-19.6,-0.611,125.217,0,0,0,0
476,0,0,-19.612000000000002,-0.608,126.426,0,0,0,0
477,0,0,-19.588,-0.62,127.606,0,0,0,0
478,0,0,-19.584,-0.639,128.8,0,0,0,0
479,0,0,-19.576,-0.619,129.997,0,0,0,0
480,0,0,-19.564,-0.636,131.17,0,0,0,0
481,0,0,-19.582,-0.632,132.367,0,0,0,0
482,0,0,-19.584,-0.62,133.555,0,0,0,0
